553,817,359,871
549,818,360,870
548,818,358,871
549,818,358,871
548,818,363,868
546,813,358,868
551,816,359,868
552,814,358,868
555,813,358,868
561,812,360,872
556,810,364,871
556,809,354,868
554,816,352,871
558,818,350,871
555,817,347,868
548,816,343,866
552,820,354,870
548,821,351,868
547,820,352,864
542,825,351,863
542,824,353,862
543,821,353,861
542,821,354,859
545,820,352,860
540,820,352,858
539,821,351,860
540,818,349,863
539,817,348,864
540,818,346,862
544,818,343,863
543,816,343,863
544,817,349,862
549,816,354,863
562,814,353,862
544,815,352,862
538,815,352,865
536,815,353,865
538,815,353,864
537,816,351,865
535,815,348,867
536,815,344,863
537,814,339,864
534,814,339,863
536,815,339,861
535,814,339,862
537,813,338,864
536,813,331,863
538,813,331,858
537,812,330,861
537,813,342,859
538,813,341,860
553,813,343,860
541,811,348,860
541,811,346,860
540,812,347,858
539,809,346,859
539,811,347,858
540,813,346,859
539,814,346,857
538,813,346,863
539,811,341,866
537,814,346,867
542,814,346,884
539,813,344,873
544,813,344,907
534,813,346,921
542,813,345,921
534,814,341,921
533,812,331,924
538,815,336,922
533,814,335,920
532,814,336,921
534,814,335,929
538,812,336,921
537,812,335,924
551,812,334,923
547,811,337,924
538,818,338,925
533,817,336,921
536,815,338,922
538,815,340,923
536,816,338,920
534,816,339,918
536,817,338,921
535,816,338,920
535,816,337,920
535,815,338,919
538,816,338,915
536,815,339,915
536,813,338,913
539,813,338,911
536,815,337,906
535,814,338,908
537,813,338,909
531,814,337,908
527,814,336,908
528,808,338,905
528,808,336,902
528,809,337,901
525,808,338,900
528,810,336,906
538,810,337,913
535,811,337,904
530,811,336,910
540,811,336,907
527,812,336,907
533,810,333,905
535,810,334,903
532,810,336,903
523,810,338,902
521,810,338,903
521,809,337,901
520,810,337,903
520,808,339,904
520,809,338,903
520,810,339,905
520,810,338,901
519,805,338,902
519,807,338,902
525,807,336,904
525,807,337,904
525,805,337,903
524,807,337,902
525,807,336,902
520,807,338,900
518,806,339,902
517,808,338,900
521,807,339,902
523,806,341,904
525,807,340,899
521,807,341,899
521,806,342,901
517,807,340,898
518,809,338,901
517,809,339,900
520,808,340,898
519,807,339,899
521,807,339,900
522,807,343,902
524,808,344,901
527,806,341,905
527,807,336,903
524,808,338,903
521,807,338,905
521,805,336,904
523,805,342,905
526,805,343,903
529,806,345,897
527,806,346,901
528,804,345,893
525,800,345,897
522,798,353,894
519,799,355,895
521,799,352,897
519,801,352,895
518,799,347,895
520,798,342,898
520,798,334,898
520,798,340,898
519,798,339,898
518,800,345,897
517,798,345,899
517,801,349,899
517,800,350,897
519,800,357,897
519,800,356,897
520,802,355,895
519,801,340,895
519,800,338,896
519,800,340,894
518,801,341,894
519,801,349,895
519,801,362,894
519,801,361,895
520,801,362,893
519,800,361,893
519,802,362,893
518,801,362,894
518,801,363,892
518,801,362,891
518,802,363,892
519,800,362,893
519,799,363,891
520,800,363,891
519,801,364,893
519,801,361,891
522,801,362,892
