984,525,353,774
985,513,353,779
983,517,350,783
983,526,356,743
983,528,351,772
982,520,348,753
982,524,345,725
982,516,344,734
982,491,344,709
983,479,344,705
982,486,344,722
982,509,342,722
982,508,344,732
982,520,344,712
982,523,350,719
983,528,348,698
982,502,347,705
981,498,343,704
982,503,338,693
981,492,335,693
981,516,325,702
982,508,331,689
982,507,332,715
983,519,331,702
984,506,330,707
983,509,332,704
981,505,332,703
983,509,331,713
981,507,336,723
980,515,336,719
978,510,337,710
978,512,338,705
981,510,337,697
979,504,336,702
980,501,333,695
982,493,331,696
979,499,333,690
979,491,332,696
979,495,332,690
978,493,330,694
978,489,331,697
979,499,330,664
979,502,330,694
978,508,329,704
978,502,326,735
978,499,326,723
981,500,328,736
981,501,328,751
980,503,328,759
980,508,328,745
978,500,328,748
978,500,325,743
979,496,324,733
980,499,323,730
985,498,323,716
980,498,324,706
978,503,324,712
980,504,326,649
978,508,326,665
978,509,325,643
978,509,324,643
979,510,323,630
984,507,322,623
986,495,321,617
985,487,321,602
985,488,321,596
984,485,323,608
983,485,323,610
983,485,323,625
983,482,322,617
978,479,326,621
981,480,326,604
981,476,317,605
981,479,319,607
982,479,320,622
978,482,320,628
983,483,320,645
984,486,318,650
982,481,319,647
983,480,318,651
982,477,318,640
976,480,319,644
978,487,320,653
978,488,321,646
977,491,319,636
977,492,318,644
975,490,320,650
976,491,322,637
977,489,328,628
974,496,328,657
974,485,329,666
975,486,330,667
973,482,330,679
971,486,330,672
973,486,331,667
973,485,330,658
973,478,333,673
976,485,333,678
973,488,336,674
972,489,338,644
972,491,338,635
969,491,338,624
970,493,336,624
970,495,333,629
971,499,336,638
972,500,335,630
973,508,336,629
975,511,337,615
973,511,336,625
972,511,336,667
974,508,336,603
975,505,335,601
978,508,335,621
979,504,334,614
975,506,331,603
975,504,330,597
974,506,329,603
971,503,328,640
975,503,328,628
973,502,328,642
974,502,328,646
977,501,331,639
975,500,331,639
976,499,332,642
974,502,330,631
973,501,330,644
972,503,331,650
973,501,331,639
972,508,331,582
973,509,330,594
972,507,331,629
975,512,330,613
973,513,349,594
973,508,350,591
973,505,349,598
973,507,351,604
973,509,353,577
973,506,352,575
973,512,357,606
973,505,357,609
971,504,354,617
972,511,349,602
972,506,348,591
972,510,348,589
972,506,347,584
972,510,347,591
972,516,347,617
972,509,347,634
971,509,345,646
970,509,346,609
969,508,346,613
969,491,343,609
973,506,342,605
970,505,344,627
970,498,343,621
971,488,342,643
972,494,341,653
971,501,343,651
971,492,342,649
970,493,341,650
969,491,342,649
970,498,343,641
971,508,342,634
969,506,342,639
971,505,340,630
971,499,340,633
971,502,340,611
969,502,339,620
968,509,339,614
970,512,340,612
970,502,338,615
971,499,338,611
969,499,337,613
970,495,338,616
970,497,337,610
969,498,337,608
969,502,334,623
970,504,330,621
971,503,337,656
971,500,329,682
971,501,330,659
968,501,338,660
971,497,345,770
972,495,349,733
972,496,353,708
971,498,352,691
972,498,348,677
973,499,355,673
975,500,350,683
975,498,340,713
976,496,346,695
975,501,345,725
977,498,345,729
972,499,344,762
973,498,336,739
975,485,340,722
975,540,355,711
972,489,343,732
979,480,334,728
979,421,333,659
985,425,330,661
980,390,319,672
983,319,314,667
981,319,303,655
978,338,303,666
980,307,292,675
983,322,281,726
980,324,289,738
985,326,308,681
985,325,313,709
982,319,308,713
978,325,312,704
976,321,302,712
978,329,305,719
981,338,303,706
980,328,323,724
979,326,318,731
979,328,318,718
980,335,317,716
978,336,317,715
973,332,316,736
973,325,314,739
972,329,313,748
971,322,307,743
971,319,307,735
971,325,316,741
973,324,310,747
969,322,310,732
971,321,316,709
971,321,317,761
970,323,336,722
972,322,337,774
972,322,346,770
972,332,337,758
974,328,343,765
973,326,343,774
972,332,343,775
971,337,344,773
972,334,341,768
972,329,341,767
971,331,348,765
971,335,346,751
974,344,349,749
974,336,346,755
973,336,344,755
972,329,342,752
971,331,344,775
972,336,345,773
972,330,344,781
973,327,347,770
973,327,349,758
971,323,351,763
972,320,350,773
972,319,351,754
974,319,350,760
972,323,350,748
973,333,348,761
971,332,340,783
972,328,343,786
972,325,342,795
970,336,336,785
972,326,337,762
970,324,334,761
971,323,333,745
973,326,333,751
972,329,335,754
973,339,337,741
971,327,339,743
972,334,334,702
973,324,331,714
973,323,332,701
972,325,332,702
972,331,331,700
972,331,329,711
972,330,330,721
972,333,329,715
971,332,331,708
969,330,333,711
970,329,335,685
971,326,341,667
971,323,348,657
971,323,349,689
971,325,348,681
969,327,348,681
971,320,350,687
973,316,346,692
972,314,345,671
974,325,345,747
971,321,337,727
973,326,339,772
973,323,342,772
973,318,343,731
974,318,342,726
