944,918,621,830
943,918,618,813
942,918,622,843
942,920,619,845
939,919,619,844
942,923,616,830
938,920,616,831
938,916,617,842
930,920,614,838
928,915,612,823
931,916,613,819
930,915,615,824
927,915,610,829
926,914,618,844
927,912,615,845
925,914,616,848
916,913,614,848
917,915,614,844
916,912,614,845
915,913,613,851
915,911,612,858
918,910,605,856
912,912,600,855
910,915,597,855
907,911,594,839
901,909,597,847
900,907,602,844
904,908,603,844
903,909,606,840
903,908,604,841
901,910,600,836
899,910,600,835
899,910,601,809
902,910,600,802
897,911,601,841
896,910,610,752
897,912,615,850
897,912,619,866
898,913,606,865
898,910,606,859
896,915,609,850
896,911,609,843
896,910,610,836
897,908,613,838
899,907,612,836
896,908,615,841
896,910,614,843
896,910,615,844
895,911,639,854
897,906,648,852
897,906,645,854
895,906,644,857
897,895,638,860
897,897,639,860
899,898,642,852
897,894,639,848
896,893,638,847
896,894,638,847
896,898,639,845
895,900,635,845
894,894,641,848
894,900,636,855
893,901,628,849
894,909,621,851
893,906,614,845
893,910,619,848
888,909,620,819
889,899,627,786
890,900,618,843
889,896,633,840
891,895,636,841
888,894,644,840
888,895,649,834
890,900,622,837
888,898,643,836
887,899,638,837
887,900,637,833
889,903,631,829
889,921,631,873
889,898,632,863
888,898,629,872
889,893,630,888
889,898,632,884
888,912,628,889
891,900,630,883
891,904,613,856
892,903,613,844
889,899,612,844
892,894,631,844
892,893,634,842
892,899,635,838
891,919,625,836
892,911,626,838
889,910,625,830
888,909,624,833
888,908,625,830
889,907,625,825
890,908,620,819
888,907,618,827
888,909,612,843
890,908,613,849
886,906,613,843
884,906,617,842
885,903,617,849
885,907,613,850
883,907,604,846
885,908,616,846
883,908,616,849
884,906,619,848
885,898,621,848
883,900,616,846
885,901,627,849
887,902,629,848
885,902,634,847
883,902,636,845
882,902,641,847
878,903,635,849
874,902,629,828
873,903,634,841
874,903,631,842
871,906,627,835
877,904,623,834
874,905,623,837
870,905,624,839
867,905,619,835
869,903,619,841
865,903,619,842
865,902,617,853
865,903,618,849
864,902,619,848
863,902,617,853
861,891,634,853
863,890,641,865
863,888,623,865
861,889,628,863
862,889,607,863
860,891,613,863
859,889,600,861
858,888,599,862
830,888,599,861
903,889,596,864
907,892,602,865
901,891,601,864
900,891,600,863
900,892,599,863
902,893,603,862
902,892,610,868
905,889,609,865
902,890,605,863
901,892,598,866
902,889,597,864
905,892,598,863
901,888,613,864
900,887,600,871
899,888,601,868
