841,775,491,865
847,800,517,861
841,793,489,876
846,804,477,876
840,790,473,851
832,783,460,868
829,784,454,877
826,780,453,854
825,786,453,857
819,793,454,847
819,792,460,850
811,796,459,849
810,803,455,856
812,802,464,851
808,803,466,861
809,802,467,860
804,799,468,859
804,797,470,862
804,804,463,869
798,797,467,875
799,798,470,874
798,804,475,864
800,797,477,866
797,794,475,862
794,780,474,866
794,778,472,866
797,784,473,853
796,782,472,865
798,782,471,853
794,782,471,857
795,783,470,863
797,784,471,858
793,781,467,852
795,781,464,850
791,784,465,857
792,774,455,849
791,773,453,845
791,777,456,838
794,776,463,817
794,781,461,810
794,779,457,805
792,781,457,810
793,771,459,811
795,769,459,814
792,768,461,798
789,768,458,827
791,767,460,835
789,767,461,844
791,769,459,828
788,769,467,829
788,770,467,827
790,765,459,866
794,762,467,853
805,756,462,829
801,762,464,850
794,766,463,847
799,772,453,843
790,767,444,851
788,762,466,846
785,759,469,849
792,753,475,845
793,762,466,834
795,758,475,842
799,765,475,830
797,763,472,829
796,762,468,838
796,764,470,832
796,760,464,834
795,762,461,831
795,760,459,831
793,763,454,831
794,763,453,833
792,763,453,821
793,758,453,815
793,753,457,850
792,753,467,838
791,752,465,851
797,747,465,867
795,749,465,870
794,752,465,854
794,750,465,877
796,754,455,865
795,756,451,865
795,755,452,864
795,757,450,866
796,756,453,875
796,757,452,866
796,758,450,854
796,756,451,849
794,755,451,843
795,753,453,831
793,753,453,841
795,754,450,843
795,756,452,859
794,753,450,855
794,749,450,859
794,740,449,846
794,741,452,840
794,742,451,842
796,743,451,842
795,738,452,841
794,739,451,848
794,741,449,842
796,741,448,842
794,739,448,846
792,740,449,832
790,740,448,832
793,739,450,833
794,741,450,823
793,738,448,817
792,744,448,819
792,747,451,819
794,748,449,812
794,746,451,811
793,745,451,810
794,743,452,809
792,745,453,811
794,745,452,806
794,740,451,814
792,740,451,813
793,740,451,811
792,738,453,813
792,734,452,812
791,732,454,813
792,745,454,811
791,746,453,815
791,748,454,814
790,748,455,813
790,747,454,812
788,748,455,810
789,749,455,812
787,755,457,812
788,747,457,811
788,739,460,811
788,739,461,813
788,743,462,813
787,742,460,813
788,742,458,814
787,741,456,808
789,740,457,807
791,740,463,807
788,743,464,804
807,742,463,805
803,743,463,808
800,742,461,801
796,742,461,799
793,740,462,804
792,740,463,802
793,740,468,798
790,737,468,801
790,739,468,803
792,736,467,800
791,738,470,805
790,739,472,809
791,738,472,804
791,738,470,802
790,740,472,800
788,739,472,799
789,738,477,793
790,739,476,791
790,740,477,794
789,739,477,791
789,743,476,793
789,742,476,794
789,744,477,794
790,741,476,790
790,742,476,789
788,742,477,791
788,742,477,790
787,742,479,789
786,744,478,788
786,743,478,791
785,744,477,789
787,743,478,788
788,743,477,789
786,743,480,788
787,743,477,792
785,743,477,790
786,742,478,797
788,746,478,797
788,745,478,796
787,743,477,807
787,745,478,802
790,744,477,800
791,746,478,798
790,756,476,797
791,757,480,794
790,758,480,793
790,762,480,804
788,763,479,800
787,760,478,801
781,761,477,801
781,757,476,799
785,758,476,802
787,760,477,800
785,758,476,805
788,760,476,799
784,757,475,798
784,757,477,798
783,757,475,797
782,756,475,797
781,756,475,803
782,756,475,807
784,760,474,814
783,756,474,804
781,758,472,802
782,756,473,802
782,758,475,802
781,758,476,801
781,758,475,804
780,757,471,804
782,758,472,801
