Timestamp,Gesture,Sensor1,Sensor2,Sensor3,Sensor4
2025-04-03 22:21:16,gesture6,743,854,324,686
2025-04-03 22:21:16,gesture6,741,859,318,696
2025-04-03 22:21:16,gesture6,740,861,324,694
2025-04-03 22:21:16,gesture6,740,862,313,692
2025-04-03 22:21:16,gesture6,739,861,310,694
2025-04-03 22:21:16,gesture6,741,864,315,694
2025-04-03 22:21:16,gesture6,745,865,312,693
2025-04-03 22:21:16,gesture6,744,865,312,693
2025-04-03 22:21:16,gesture6,742,860,310,695
2025-04-03 22:21:16,gesture6,739,862,309,693
2025-04-03 22:21:16,gesture6,742,862,312,694
2025-04-03 22:21:16,gesture6,743,866,314,693
2025-04-03 22:21:16,gesture6,741,867,314,692
2025-04-03 22:21:16,gesture6,740,885,313,693
2025-04-03 22:21:16,gesture6,738,886,307,692
2025-04-03 22:21:16,gesture6,738,887,308,691
2025-04-03 22:21:16,gesture6,738,888,305,693
2025-04-03 22:21:17,gesture6,736,890,302,688
2025-04-03 22:21:17,gesture6,738,891,306,691
2025-04-03 22:21:17,gesture6,737,889,306,690
2025-04-03 22:21:17,gesture6,737,888,306,690
2025-04-03 22:21:17,gesture6,736,892,304,688
2025-04-03 22:21:17,gesture6,736,889,303,687
2025-04-03 22:21:17,gesture6,735,888,303,687
2025-04-03 22:21:17,gesture6,736,890,303,687
2025-04-03 22:21:17,gesture6,736,889,302,687
2025-04-03 22:21:17,gesture6,736,889,304,688
2025-04-03 22:21:17,gesture6,736,887,302,688
2025-04-03 22:21:17,gesture6,738,889,306,688
2025-04-03 22:21:17,gesture6,737,892,312,685
2025-04-03 22:21:17,gesture6,737,900,310,683
2025-04-03 22:21:17,gesture6,738,900,311,685
2025-04-03 22:21:17,gesture6,741,893,313,681
2025-04-03 22:21:17,gesture6,740,893,317,681
2025-04-03 22:21:17,gesture6,740,892,320,695
2025-04-03 22:21:17,gesture6,733,889,314,714
2025-04-03 22:21:18,gesture6,734,886,314,726
2025-04-03 22:21:18,gesture6,734,883,323,742
2025-04-03 22:21:18,gesture6,734,884,330,743
2025-04-03 22:21:18,gesture6,735,883,331,733
2025-04-03 22:21:18,gesture6,734,882,332,729
2025-04-03 22:21:18,gesture6,733,881,333,715
2025-04-03 22:21:18,gesture6,733,880,331,709
2025-04-03 22:21:18,gesture6,734,882,329,709
2025-04-03 22:21:18,gesture6,742,877,330,713
2025-04-03 22:21:18,gesture6,740,884,332,710
2025-04-03 22:21:18,gesture6,739,881,327,709
2025-04-03 22:21:18,gesture6,737,880,325,709
2025-04-03 22:21:18,gesture6,741,879,325,709
2025-04-03 22:21:18,gesture6,735,881,326,709
2025-04-03 22:21:18,gesture6,738,880,326,709
2025-04-03 22:21:18,gesture6,735,878,329,710
2025-04-03 22:21:18,gesture6,734,878,326,708
2025-04-03 22:21:18,gesture6,735,880,328,710
2025-04-03 22:21:18,gesture6,735,879,325,711
2025-04-03 22:21:19,gesture6,734,876,323,707
2025-04-03 22:21:19,gesture6,735,877,324,708
2025-04-03 22:21:19,gesture6,734,876,324,709
2025-04-03 22:21:19,gesture6,732,877,323,708
2025-04-03 22:21:19,gesture6,732,877,323,709
2025-04-03 22:21:19,gesture6,732,876,324,707
2025-04-03 22:21:19,gesture6,732,873,322,709
2025-04-03 22:21:19,gesture6,733,876,318,711
2025-04-03 22:21:19,gesture6,732,875,318,709
2025-04-03 22:21:19,gesture6,734,872,317,710
2025-04-03 22:21:19,gesture6,734,868,317,708
2025-04-03 22:21:19,gesture6,734,868,317,708
2025-04-03 22:21:19,gesture6,734,874,317,709
2025-04-03 22:21:19,gesture6,732,872,316,708
2025-04-03 22:21:19,gesture6,733,871,317,708
2025-04-03 22:21:19,gesture6,734,860,317,709
2025-04-03 22:21:19,gesture6,734,868,316,710
2025-04-03 22:21:19,gesture6,735,871,314,710
2025-04-03 22:21:20,gesture6,734,871,316,708
2025-04-03 22:21:20,gesture6,733,872,316,707
2025-04-03 22:21:20,gesture6,734,872,315,710
2025-04-03 22:21:20,gesture6,732,871,315,708
2025-04-03 22:21:20,gesture6,733,872,317,710
2025-04-03 22:21:20,gesture6,733,874,316,710
2025-04-03 22:21:20,gesture6,733,873,311,710
2025-04-03 22:21:20,gesture6,728,872,316,707
2025-04-03 22:21:20,gesture6,729,874,318,709
2025-04-03 22:21:20,gesture6,730,874,321,711
2025-04-03 22:21:20,gesture6,731,873,321,712
2025-04-03 22:21:20,gesture6,730,873,322,710
2025-04-03 22:21:20,gesture6,731,873,325,711
2025-04-03 22:21:20,gesture6,730,875,322,712
2025-04-03 22:21:20,gesture6,731,875,322,709
2025-04-03 22:21:20,gesture6,740,873,345,710
2025-04-03 22:21:20,gesture6,740,872,358,709
2025-04-03 22:21:20,gesture6,738,869,340,710
2025-04-03 22:21:21,gesture6,734,869,343,710
2025-04-03 22:21:21,gesture6,735,870,348,711
2025-04-03 22:21:21,gesture6,736,870,354,708
2025-04-03 22:21:21,gesture6,733,870,354,709
2025-04-03 22:21:21,gesture6,734,870,353,710
2025-04-03 22:21:21,gesture6,733,870,353,710
2025-04-03 22:21:21,gesture6,734,869,350,708
2025-04-03 22:21:21,gesture6,737,869,352,708
2025-04-03 22:21:21,gesture6,737,868,348,708
2025-04-03 22:21:21,gesture6,736,868,350,708
2025-04-03 22:21:21,gesture6,736,868,350,707
2025-04-03 22:21:21,gesture6,733,867,348,707
2025-04-03 22:21:21,gesture6,735,867,331,708
2025-04-03 22:21:21,gesture6,733,874,331,705
2025-04-03 22:21:21,gesture6,735,874,329,709
2025-04-03 22:21:21,gesture6,734,875,329,706
2025-04-03 22:21:22,gesture6,733,873,328,706
2025-04-03 22:21:22,gesture6,733,875,328,706
2025-04-03 22:21:22,gesture6,732,874,327,708
2025-04-03 22:21:22,gesture6,732,873,328,708
2025-04-03 22:21:22,gesture6,731,873,334,708
2025-04-03 22:21:22,gesture6,730,878,331,707
2025-04-03 22:21:22,gesture6,733,875,339,707
2025-04-03 22:21:22,gesture6,736,875,337,707
2025-04-03 22:21:22,gesture6,738,875,331,706
2025-04-03 22:21:22,gesture6,734,875,329,707
2025-04-03 22:21:22,gesture6,734,874,335,705
2025-04-03 22:21:22,gesture6,735,876,334,705
2025-04-03 22:21:22,gesture6,736,875,334,709
2025-04-03 22:21:22,gesture6,734,877,334,705
2025-04-03 22:21:22,gesture6,734,874,333,705
2025-04-03 22:21:22,gesture6,733,875,331,706
2025-04-03 22:21:22,gesture6,734,874,333,708
2025-04-03 22:21:22,gesture6,732,875,333,707
2025-04-03 22:21:23,gesture6,732,875,333,706
2025-04-03 22:21:23,gesture6,732,876,331,708
2025-04-03 22:21:23,gesture6,731,875,334,707
2025-04-03 22:21:23,gesture6,732,875,335,708
2025-04-03 22:21:23,gesture6,731,874,336,707
2025-04-03 22:21:23,gesture6,730,875,331,706
2025-04-03 22:21:23,gesture6,731,872,342,708
