Timestamp,Gesture,Sensor1,Sensor2,Sensor3,Sensor4
2025-04-03 18:58:51,gesture3,886,718,528,939
2025-04-03 18:58:52,gesture3,885,718,530,945
2025-04-03 18:58:52,gesture3,887,718,532,947
2025-04-03 18:58:52,gesture3,886,715,533,946
2025-04-03 18:58:52,gesture3,887,717,539,946
2025-04-03 18:58:52,gesture3,888,720,539,948
2025-04-03 18:58:52,gesture3,888,717,539,954
2025-04-03 18:58:52,gesture3,886,718,541,950
2025-04-03 18:58:52,gesture3,889,721,538,955
2025-04-03 18:58:52,gesture3,886,716,516,962
2025-04-03 18:58:52,gesture3,889,720,500,963
2025-04-03 18:58:52,gesture3,888,722,494,964
2025-04-03 18:58:52,gesture3,890,723,483,949
2025-04-03 18:58:52,gesture3,884,724,477,942
2025-04-03 18:58:52,gesture3,885,721,487,943
2025-04-03 18:58:52,gesture3,887,723,501,938
2025-04-03 18:58:52,gesture3,885,722,496,940
2025-04-03 18:58:52,gesture3,885,719,493,933
2025-04-03 18:58:52,gesture3,885,717,495,936
2025-04-03 18:58:52,gesture3,884,718,516,936
2025-04-03 18:58:53,gesture3,886,718,520,937
2025-04-03 18:58:53,gesture3,885,718,524,939
2025-04-03 18:58:53,gesture3,886,720,527,933
2025-04-03 18:58:53,gesture3,885,718,521,933
2025-04-03 18:58:53,gesture3,886,722,514,935
2025-04-03 18:58:53,gesture3,883,723,531,937
2025-04-03 18:58:53,gesture3,883,728,537,943
2025-04-03 18:58:53,gesture3,882,728,530,948
2025-04-03 18:58:53,gesture3,881,728,545,939
2025-04-03 18:58:53,gesture3,883,727,541,939
2025-04-03 18:58:53,gesture3,881,728,550,941
2025-04-03 18:58:53,gesture3,883,730,542,953
2025-04-03 18:58:53,gesture3,883,728,549,954
2025-04-03 18:58:53,gesture3,882,727,536,954
2025-04-03 18:58:53,gesture3,880,727,536,953
2025-04-03 18:58:53,gesture3,879,726,531,942
2025-04-03 18:58:53,gesture3,880,727,544,945
2025-04-03 18:58:53,gesture3,879,726,538,938
2025-04-03 18:58:54,gesture3,879,727,538,938
2025-04-03 18:58:54,gesture3,878,729,537,937
2025-04-03 18:58:54,gesture3,878,729,537,937
2025-04-03 18:58:54,gesture3,878,728,533,937
2025-04-03 18:58:54,gesture3,879,724,532,934
2025-04-03 18:58:54,gesture3,883,728,531,934
2025-04-03 18:58:54,gesture3,881,728,517,934
2025-04-03 18:58:54,gesture3,880,725,519,934
2025-04-03 18:58:54,gesture3,881,723,511,936
2025-04-03 18:58:54,gesture3,878,723,507,934
2025-04-03 18:58:54,gesture3,878,721,514,933
2025-04-03 18:58:54,gesture3,879,717,514,937
2025-04-03 18:58:54,gesture3,878,719,515,933
2025-04-03 18:58:54,gesture3,877,718,513,932
2025-04-03 18:58:54,gesture3,877,710,513,933
