Timestamp,Gesture,Sensor1,Sensor2,Sensor3,Sensor4
2025-04-03 17:49:59,gesture3,997,799,342,858
2025-04-03 17:49:59,gesture3,994,795,327,869
2025-04-03 17:49:59,gesture3,999,798,342,862
2025-04-03 17:49:59,gesture3,994,789,349,862
2025-04-03 17:49:59,gesture3,992,793,348,868
2025-04-03 17:49:59,gesture3,991,813,348,855
2025-04-03 17:49:59,gesture3,994,813,349,855
2025-04-03 17:49:59,gesture3,997,799,346,855
2025-04-03 17:49:59,gesture3,995,798,342,856
2025-04-03 17:49:59,gesture3,993,788,343,863
2025-04-03 17:49:59,gesture3,993,791,374,863
2025-04-03 17:49:59,gesture3,989,784,367,859
2025-04-03 17:49:59,gesture3,962,777,367,853
2025-04-03 17:49:59,gesture3,987,777,357,841
2025-04-03 17:50:00,gesture3,987,788,362,845
2025-04-03 17:50:00,gesture3,920,780,357,837
2025-04-03 17:50:00,gesture3,989,760,357,844
2025-04-03 17:50:00,gesture3,991,776,386,862
2025-04-03 17:50:00,gesture3,1000,788,365,872
2025-04-03 17:50:00,gesture3,1002,776,353,870
2025-04-03 17:50:00,gesture3,1003,791,394,888
2025-04-03 17:50:00,gesture3,1005,786,396,863
2025-04-03 17:50:00,gesture3,1003,791,374,875
2025-04-03 17:50:00,gesture3,1002,806,405,891
2025-04-03 17:50:00,gesture3,1012,786,352,880
2025-04-03 17:50:00,gesture3,1013,820,376,856
2025-04-03 17:50:00,gesture3,1012,798,349,860
2025-04-03 17:50:00,gesture3,1010,798,339,841
2025-04-03 17:50:00,gesture3,1010,794,333,881
2025-04-03 17:50:00,gesture3,1009,793,346,890
2025-04-03 17:50:00,gesture3,1000,794,345,867
2025-04-03 17:50:00,gesture3,1001,790,349,889
2025-04-03 17:50:00,gesture3,1001,788,346,842
2025-04-03 17:50:01,gesture3,998,789,340,877
2025-04-03 17:50:01,gesture3,998,790,343,888
2025-04-03 17:50:01,gesture3,1008,786,341,880
2025-04-03 17:50:01,gesture3,1008,787,328,850
2025-04-03 17:50:01,gesture3,1008,786,335,875
2025-04-03 17:50:01,gesture3,1008,780,330,817
2025-04-03 17:50:01,gesture3,1007,778,333,870
2025-04-03 17:50:01,gesture3,1005,778,338,844
2025-04-03 17:50:01,gesture3,1007,785,338,863
2025-04-03 17:50:01,gesture3,1003,775,339,856
2025-04-03 17:50:01,gesture3,1005,778,331,868
2025-04-03 17:50:01,gesture3,995,784,337,871
2025-04-03 17:50:01,gesture3,995,784,333,875
2025-04-03 17:50:01,gesture3,996,777,331,824
2025-04-03 17:50:01,gesture3,993,782,330,850
2025-04-03 17:50:01,gesture3,986,781,340,852
2025-04-03 17:50:02,gesture3,973,788,340,784
2025-04-03 17:50:02,gesture3,982,779,339,807
2025-04-03 17:50:02,gesture3,985,785,342,863
2025-04-03 17:50:02,gesture3,990,783,342,779
2025-04-03 17:50:02,gesture3,993,776,339,868
2025-04-03 17:50:02,gesture3,998,766,335,868
2025-04-03 17:50:02,gesture3,1003,762,336,864
2025-04-03 17:50:02,gesture3,1007,767,338,868
2025-04-03 17:50:02,gesture3,1006,762,337,864
2025-04-03 17:50:02,gesture3,1006,762,335,862
2025-04-03 17:50:02,gesture3,1002,764,336,865
2025-04-03 17:50:02,gesture3,1000,763,335,862
2025-04-03 17:50:02,gesture3,1003,760,333,864
2025-04-03 17:50:02,gesture3,1004,772,333,866
2025-04-03 17:50:02,gesture3,998,778,340,867
2025-04-03 17:50:02,gesture3,1003,777,340,869
2025-04-03 17:50:02,gesture3,989,779,336,871
2025-04-03 17:50:03,gesture3,991,788,349,874
2025-04-03 17:50:03,gesture3,991,793,345,865
2025-04-03 17:50:03,gesture3,993,796,343,871
2025-04-03 17:50:03,gesture3,999,795,345,870
2025-04-03 17:50:03,gesture3,996,797,345,868
2025-04-03 17:50:03,gesture3,992,776,345,864
2025-04-03 17:50:03,gesture3,992,769,344,863
2025-04-03 17:50:03,gesture3,992,777,345,860
2025-04-03 17:50:03,gesture3,993,778,340,859
2025-04-03 17:50:03,gesture3,990,773,343,860
2025-04-03 17:50:03,gesture3,993,754,346,856
2025-04-03 17:50:03,gesture3,992,765,345,856
2025-04-03 17:50:03,gesture3,995,765,340,855
2025-04-03 17:50:03,gesture3,987,752,339,852
2025-04-03 17:50:03,gesture3,989,746,339,858
2025-04-03 17:50:03,gesture3,992,747,341,851
2025-04-03 17:50:03,gesture3,992,743,342,847
2025-04-03 17:50:03,gesture3,987,752,343,853
2025-04-03 17:50:04,gesture3,978,767,344,850
2025-04-03 17:50:04,gesture3,974,775,344,842
2025-04-03 17:50:04,gesture3,976,756,336,840
2025-04-03 17:50:04,gesture3,982,759,338,849
2025-04-03 17:50:04,gesture3,987,748,340,852
2025-04-03 17:50:04,gesture3,986,737,342,857
2025-04-03 17:50:04,gesture3,985,749,337,847
2025-04-03 17:50:04,gesture3,985,745,335,850
2025-04-03 17:50:04,gesture3,987,744,336,854
2025-04-03 17:50:04,gesture3,972,748,334,854
2025-04-03 17:50:04,gesture3,970,752,333,855
2025-04-03 17:50:04,gesture3,965,757,333,857
2025-04-03 17:50:04,gesture3,967,725,331,859
2025-04-03 17:50:04,gesture3,971,748,332,856
2025-04-03 17:50:04,gesture3,971,743,329,859
2025-04-03 17:50:04,gesture3,972,717,332,853
2025-04-03 17:50:04,gesture3,973,705,333,853
2025-04-03 17:50:04,gesture3,964,703,331,856
2025-04-03 17:50:04,gesture3,963,705,331,855
2025-04-03 17:50:04,gesture3,986,706,330,856
2025-04-03 17:50:05,gesture3,987,702,331,861
2025-04-03 17:50:05,gesture3,990,707,330,859
2025-04-03 17:50:05,gesture3,991,708,326,854
2025-04-03 17:50:05,gesture3,983,718,339,862
2025-04-03 17:50:05,gesture3,987,726,332,875
2025-04-03 17:50:05,gesture3,991,720,324,881
2025-04-03 17:50:05,gesture3,986,715,295,879
2025-04-03 17:50:05,gesture3,985,701,293,879
2025-04-03 17:50:05,gesture3,998,699,323,880
2025-04-03 17:50:05,gesture3,979,716,323,865
2025-04-03 17:50:05,gesture3,988,721,323,846
2025-04-03 17:50:05,gesture3,992,737,326,841
2025-04-03 17:50:05,gesture3,981,735,325,837
2025-04-03 17:50:05,gesture3,983,734,308,838
2025-04-03 17:50:05,gesture3,985,726,336,846
2025-04-03 17:50:05,gesture3,976,698,339,853
2025-04-03 17:50:05,gesture3,983,719,325,853
2025-04-03 17:50:05,gesture3,986,723,321,851
2025-04-03 17:50:06,gesture3,984,777,338,858
2025-04-03 17:50:06,gesture3,984,731,342,857
2025-04-03 17:50:06,gesture3,986,760,334,861
2025-04-03 17:50:06,gesture3,989,762,315,857
2025-04-03 17:50:06,gesture3,984,755,320,871
2025-04-03 17:50:06,gesture3,988,759,351,872
2025-04-03 17:50:06,gesture3,989,752,354,856
2025-04-03 17:50:06,gesture3,991,745,338,836
2025-04-03 17:50:06,gesture3,988,748,341,827
2025-04-03 17:50:06,gesture3,992,743,336,837
2025-04-03 17:50:06,gesture3,989,744,327,836
2025-04-03 17:50:06,gesture3,990,739,324,837
2025-04-03 17:50:06,gesture3,992,729,336,834
2025-04-03 17:50:06,gesture3,990,733,319,818
2025-04-03 17:50:06,gesture3,991,697,324,818
2025-04-03 17:50:06,gesture3,994,726,328,819
2025-04-03 17:50:06,gesture3,989,702,321,823
2025-04-03 17:50:06,gesture3,988,738,317,823
2025-04-03 17:50:06,gesture3,985,751,313,817
2025-04-03 17:50:07,gesture3,988,744,313,814
2025-04-03 17:50:07,gesture3,988,744,313,811
2025-04-03 17:50:07,gesture3,986,723,323,806
2025-04-03 17:50:07,gesture3,988,717,317,809
2025-04-03 17:50:07,gesture3,986,716,336,832
2025-04-03 17:50:07,gesture3,987,714,330,823
2025-04-03 17:50:07,gesture3,988,714,318,827
2025-04-03 17:50:07,gesture3,982,730,317,826
2025-04-03 17:50:07,gesture3,989,732,312,828
2025-04-03 17:50:07,gesture3,996,744,325,827
2025-04-03 17:50:07,gesture3,979,705,327,826
2025-04-03 17:50:07,gesture3,979,746,333,827
2025-04-03 17:50:07,gesture3,983,738,324,831
2025-04-03 17:50:07,gesture3,982,754,336,825
2025-04-03 17:50:07,gesture3,984,744,331,820
2025-04-03 17:50:07,gesture3,973,743,322,815
2025-04-03 17:50:07,gesture3,967,740,329,817
2025-04-03 17:50:07,gesture3,964,743,335,817
2025-04-03 17:50:07,gesture3,963,730,318,816
2025-04-03 17:50:07,gesture3,965,725,311,822
2025-04-03 17:50:08,gesture3,961,723,319,829
2025-04-03 17:50:08,gesture3,958,707,310,834
2025-04-03 17:50:08,gesture3,956,706,323,834
2025-04-03 17:50:08,gesture3,961,706,316,830
2025-04-03 17:50:08,gesture3,958,700,312,829
2025-04-03 17:50:08,gesture3,968,708,317,829
2025-04-03 17:50:08,gesture3,975,714,322,828
2025-04-03 17:50:08,gesture3,978,715,327,828
2025-04-03 17:50:08,gesture3,972,717,332,827
2025-04-03 17:50:08,gesture3,964,691,329,825
2025-04-03 17:50:08,gesture3,966,721,328,823
2025-04-03 17:50:08,gesture3,959,721,329,821
2025-04-03 17:50:08,gesture3,929,721,320,822
2025-04-03 17:50:08,gesture3,936,720,320,820
2025-04-03 17:50:08,gesture3,936,718,318,820
2025-04-03 17:50:08,gesture3,941,703,317,819
2025-04-03 17:50:08,gesture3,946,711,314,816
