Timestamp,Gesture,Sensor1,Sensor2,Sensor3,Sensor4
2025-04-03 17:37:57,gesture5,954,491,334,768
2025-04-03 17:37:57,gesture5,962,495,338,767
2025-04-03 17:37:57,gesture5,962,493,338,769
2025-04-03 17:37:57,gesture5,963,498,341,771
2025-04-03 17:37:57,gesture5,962,495,330,761
2025-04-03 17:37:57,gesture5,960,490,331,764
2025-04-03 17:37:57,gesture5,960,490,335,762
2025-04-03 17:37:58,gesture5,952,491,334,766
2025-04-03 17:37:58,gesture5,956,496,345,762
2025-04-03 17:37:58,gesture5,936,511,362,770
2025-04-03 17:37:58,gesture5,965,505,351,779
2025-04-03 17:37:58,gesture5,960,503,357,773
2025-04-03 17:37:58,gesture5,966,513,346,755
2025-04-03 17:37:58,gesture5,965,530,378,779
2025-04-03 17:37:58,gesture5,964,489,338,763
2025-04-03 17:37:58,gesture5,966,507,358,775
2025-04-03 17:37:58,gesture5,964,505,354,772
2025-04-03 17:37:58,gesture5,962,507,359,775
2025-04-03 17:37:58,gesture5,966,500,352,773
2025-04-03 17:37:58,gesture5,965,490,338,765
2025-04-03 17:37:58,gesture5,964,489,335,763
2025-04-03 17:37:58,gesture5,961,490,337,765
2025-04-03 17:37:59,gesture5,963,494,344,768
2025-04-03 17:37:59,gesture5,962,495,348,768
2025-04-03 17:37:59,gesture5,964,482,330,762
2025-04-03 17:37:59,gesture5,962,479,324,763
2025-04-03 17:37:59,gesture5,968,490,339,769
2025-04-03 17:37:59,gesture5,964,480,330,768
2025-04-03 17:37:59,gesture5,963,476,326,766
2025-04-03 17:37:59,gesture5,962,476,331,767
2025-04-03 17:37:59,gesture5,963,478,330,765
2025-04-03 17:37:59,gesture5,955,478,330,765
2025-04-03 17:37:59,gesture5,959,478,331,763
2025-04-03 17:37:59,gesture5,957,479,334,761
2025-04-03 17:37:59,gesture5,957,480,332,764
2025-04-03 17:37:59,gesture5,951,479,333,769
2025-04-03 17:37:59,gesture5,956,480,334,768
2025-04-03 17:37:59,gesture5,954,479,333,767
2025-04-03 17:37:59,gesture5,968,483,341,772
2025-04-03 17:37:59,gesture5,968,485,341,773
2025-04-03 17:38:00,gesture5,967,483,338,771
2025-04-03 17:38:00,gesture5,968,483,337,769
2025-04-03 17:38:00,gesture5,968,482,336,769
2025-04-03 17:38:00,gesture5,965,479,332,767
2025-04-03 17:38:00,gesture5,969,479,329,766
2025-04-03 17:38:00,gesture5,966,477,327,766
2025-04-03 17:38:00,gesture5,968,476,327,763
2025-04-03 17:38:00,gesture5,966,475,328,764
2025-04-03 17:38:00,gesture5,967,476,329,765
2025-04-03 17:38:00,gesture5,966,476,327,765
2025-04-03 17:38:00,gesture5,965,476,326,765
2025-04-03 17:38:00,gesture5,964,477,327,764
2025-04-03 17:38:00,gesture5,962,475,326,763
2025-04-03 17:38:00,gesture5,964,476,325,762
2025-04-03 17:38:00,gesture5,963,476,327,763
2025-04-03 17:38:00,gesture5,967,475,326,766
2025-04-03 17:38:00,gesture5,965,474,325,762
2025-04-03 17:38:00,gesture5,967,474,323,764
2025-04-03 17:38:00,gesture5,966,474,322,764
2025-04-03 17:38:00,gesture5,967,474,324,762
2025-04-03 17:38:00,gesture5,970,475,329,767
2025-04-03 17:38:01,gesture5,969,476,331,763
2025-04-03 17:38:01,gesture5,968,482,339,767
2025-04-03 17:38:01,gesture5,967,488,345,772
2025-04-03 17:38:01,gesture5,968,488,345,770
2025-04-03 17:38:01,gesture5,966,490,347,774
2025-04-03 17:38:01,gesture5,967,486,343,769
2025-04-03 17:38:01,gesture5,969,484,343,768
2025-04-03 17:38:01,gesture5,968,482,340,767
2025-04-03 17:38:01,gesture5,966,482,338,767
2025-04-03 17:38:01,gesture5,966,483,339,766
2025-04-03 17:38:01,gesture5,970,495,358,773
2025-04-03 17:38:01,gesture5,971,492,350,774
2025-04-03 17:38:01,gesture5,972,491,350,768
2025-04-03 17:38:01,gesture5,968,491,350,770
2025-04-03 17:38:01,gesture5,968,492,352,764
2025-04-03 17:38:01,gesture5,971,494,351,771
2025-04-03 17:38:01,gesture5,971,492,350,768
2025-04-03 17:38:02,gesture5,972,490,352,769
2025-04-03 17:38:02,gesture5,975,489,347,768
2025-04-03 17:38:02,gesture5,972,488,347,766
2025-04-03 17:38:02,gesture5,972,488,346,767
2025-04-03 17:38:02,gesture5,957,491,350,773
2025-04-03 17:38:02,gesture5,963,489,347,775
2025-04-03 17:38:02,gesture5,955,485,343,772
2025-04-03 17:38:02,gesture5,952,486,343,772
2025-04-03 17:38:02,gesture5,960,486,343,770
2025-04-03 17:38:02,gesture5,961,488,343,772
2025-04-03 17:38:02,gesture5,962,486,347,774
2025-04-03 17:38:02,gesture5,963,492,350,773
2025-04-03 17:38:02,gesture5,966,493,352,776
2025-04-03 17:38:02,gesture5,975,487,345,770
2025-04-03 17:38:02,gesture5,979,482,339,769
2025-04-03 17:38:02,gesture5,977,478,334,766
2025-04-03 17:38:02,gesture5,976,481,336,768
2025-04-03 17:38:02,gesture5,975,479,337,767
2025-04-03 17:38:03,gesture5,975,485,346,770
2025-04-03 17:38:03,gesture5,974,485,343,769
2025-04-03 17:38:03,gesture5,975,485,344,771
2025-04-03 17:38:03,gesture5,973,485,344,769
2025-04-03 17:38:03,gesture5,973,489,346,770
2025-04-03 17:38:03,gesture5,971,487,347,769
2025-04-03 17:38:03,gesture5,971,485,347,771
2025-04-03 17:38:03,gesture5,972,487,346,770
2025-04-03 17:38:03,gesture5,974,493,351,773
2025-04-03 17:38:03,gesture5,972,491,350,773
2025-04-03 17:38:03,gesture5,972,490,349,773
2025-04-03 17:38:03,gesture5,973,489,347,772
2025-04-03 17:38:03,gesture5,973,489,344,771
2025-04-03 17:38:03,gesture5,972,485,346,770
2025-04-03 17:38:03,gesture5,972,488,346,769
2025-04-03 17:38:03,gesture5,972,488,344,769
2025-04-03 17:38:03,gesture5,972,489,346,771
2025-04-03 17:38:03,gesture5,975,488,347,773
2025-04-03 17:38:03,gesture5,979,491,350,769
2025-04-03 17:38:04,gesture5,976,491,348,771
2025-04-03 17:38:04,gesture5,976,490,351,774
2025-04-03 17:38:04,gesture5,981,494,355,789
2025-04-03 17:38:04,gesture5,985,504,373,790
2025-04-03 17:38:04,gesture5,988,501,371,806
2025-04-03 17:38:04,gesture5,990,491,355,776
2025-04-03 17:38:04,gesture5,988,482,340,787
2025-04-03 17:38:04,gesture5,989,506,370,776
2025-04-03 17:38:04,gesture5,988,493,346,777
2025-04-03 17:38:04,gesture5,988,490,343,756
2025-04-03 17:38:04,gesture5,986,489,341,748
2025-04-03 17:38:04,gesture5,985,487,340,743
2025-04-03 17:38:04,gesture5,983,487,342,743
2025-04-03 17:38:04,gesture5,983,486,334,748
2025-04-03 17:38:04,gesture5,980,488,338,755
2025-04-03 17:38:04,gesture5,981,508,360,761
2025-04-03 17:38:04,gesture5,979,499,348,757
2025-04-03 17:38:04,gesture5,977,478,321,742
2025-04-03 17:38:04,gesture5,974,488,332,751
2025-04-03 17:38:05,gesture5,980,489,336,756
2025-04-03 17:38:05,gesture5,969,488,337,762
2025-04-03 17:38:05,gesture5,975,483,331,771
2025-04-03 17:38:05,gesture5,979,484,331,767
2025-04-03 17:38:05,gesture5,977,484,330,764
2025-04-03 17:38:05,gesture5,978,481,323,747
2025-04-03 17:38:05,gesture5,974,499,343,747
2025-04-03 17:38:05,gesture5,969,472,316,735
2025-04-03 17:38:05,gesture5,977,490,336,743
2025-04-03 17:38:05,gesture5,980,475,322,738
2025-04-03 17:38:05,gesture5,989,484,328,737
2025-04-03 17:38:05,gesture5,993,484,328,736
2025-04-03 17:38:05,gesture5,991,472,318,732
2025-04-03 17:38:05,gesture5,989,471,313,732
2025-04-03 17:38:05,gesture5,990,465,309,724
2025-04-03 17:38:05,gesture5,992,474,317,723
2025-04-03 17:38:05,gesture5,989,472,317,724
2025-04-03 17:38:05,gesture5,992,473,315,735
2025-04-03 17:38:06,gesture5,990,478,322,738
2025-04-03 17:38:06,gesture5,985,476,319,738
2025-04-03 17:38:06,gesture5,981,475,320,745
2025-04-03 17:38:06,gesture5,961,473,320,754
2025-04-03 17:38:06,gesture5,986,470,319,753
2025-04-03 17:38:06,gesture5,982,467,315,778
2025-04-03 17:38:06,gesture5,985,467,315,776
2025-04-03 17:38:06,gesture5,983,463,312,761
2025-04-03 17:38:06,gesture5,983,467,314,755
2025-04-03 17:38:06,gesture5,989,470,316,756
2025-04-03 17:38:06,gesture5,987,463,308,763
2025-04-03 17:38:06,gesture5,986,468,315,764
2025-04-03 17:38:06,gesture5,984,468,315,762
2025-04-03 17:38:06,gesture5,985,466,311,755
2025-04-03 17:38:06,gesture5,983,464,310,756
2025-04-03 17:38:06,gesture5,986,464,307,756
2025-04-03 17:38:06,gesture5,988,463,309,752
2025-04-03 17:38:06,gesture5,988,463,308,747
2025-04-03 17:38:06,gesture5,981,464,309,745
2025-04-03 17:38:07,gesture5,984,463,309,744
2025-04-03 17:38:07,gesture5,986,468,317,756
2025-04-03 17:38:07,gesture5,987,467,311,760
2025-04-03 17:38:07,gesture5,988,467,310,761
2025-04-03 17:38:07,gesture5,986,465,309,764
2025-04-03 17:38:07,gesture5,985,466,309,760
2025-04-03 17:38:07,gesture5,988,465,309,755
2025-04-03 17:38:07,gesture5,988,465,310,754
2025-04-03 17:38:07,gesture5,990,467,308,754
2025-04-03 17:38:07,gesture5,995,467,308,753
2025-04-03 17:38:07,gesture5,985,467,309,751
2025-04-03 17:38:07,gesture5,986,465,307,743
2025-04-03 17:38:07,gesture5,983,462,305,746
2025-04-03 17:38:07,gesture5,980,464,305,746
2025-04-03 17:38:07,gesture5,979,462,306,745
2025-04-03 17:38:08,gesture5,981,464,306,741
2025-04-03 17:38:08,gesture5,979,461,302,738
2025-04-03 17:38:08,gesture5,980,460,301,738
2025-04-03 17:38:08,gesture5,980,460,301,737
2025-04-03 17:38:08,gesture5,977,460,300,736
2025-04-03 17:38:08,gesture5,978,460,299,735
2025-04-03 17:38:08,gesture5,978,462,301,727
2025-04-03 17:38:08,gesture5,978,462,301,732
2025-04-03 17:38:08,gesture5,978,463,300,737
2025-04-03 17:38:08,gesture5,978,461,301,735
2025-04-03 17:38:08,gesture5,979,460,301,738
2025-04-03 17:38:08,gesture5,979,463,301,734
2025-04-03 17:38:08,gesture5,981,463,304,732
2025-04-03 17:38:08,gesture5,976,464,304,733
2025-04-03 17:38:08,gesture5,981,465,305,735
2025-04-03 17:38:08,gesture5,979,465,306,738
2025-04-03 17:38:08,gesture5,977,466,305,735
2025-04-03 17:38:08,gesture5,975,465,306,732
2025-04-03 17:38:08,gesture5,974,465,306,734
2025-04-03 17:38:09,gesture5,973,467,307,733
2025-04-03 17:38:09,gesture5,972,466,307,733
2025-04-03 17:38:09,gesture5,975,467,309,734
2025-04-03 17:38:09,gesture5,971,467,310,731
2025-04-03 17:38:09,gesture5,970,467,307,732
2025-04-03 17:38:09,gesture5,966,463,305,726
2025-04-03 17:38:09,gesture5,973,462,304,728
2025-04-03 17:38:09,gesture5,972,459,303,725
2025-04-03 17:38:09,gesture5,971,461,301,727
2025-04-03 17:38:09,gesture5,972,462,302,726
2025-04-03 17:38:09,gesture5,971,461,302,730
2025-04-03 17:38:09,gesture5,974,477,320,736
2025-04-03 17:38:09,gesture5,973,469,310,734
2025-04-03 17:38:09,gesture5,974,465,308,731
2025-04-03 17:38:09,gesture5,974,465,305,727
2025-04-03 17:38:09,gesture5,962,466,307,731
2025-04-03 17:38:09,gesture5,970,468,310,731
2025-04-03 17:38:09,gesture5,971,467,307,745
2025-04-03 17:38:10,gesture5,970,461,301,742
2025-04-03 17:38:10,gesture5,970,464,305,741
2025-04-03 17:38:10,gesture5,971,459,300,737
2025-04-03 17:38:10,gesture5,971,457,298,732
2025-04-03 17:38:10,gesture5,972,459,298,732
2025-04-03 17:38:10,gesture5,970,458,299,742
2025-04-03 17:38:10,gesture5,969,459,301,748
2025-04-03 17:38:10,gesture5,966,460,301,744
2025-04-03 17:38:10,gesture5,968,461,300,745
2025-04-03 17:38:10,gesture5,966,459,301,746
2025-04-03 17:38:10,gesture5,966,463,304,745
2025-04-03 17:38:10,gesture5,967,461,305,744
2025-04-03 17:38:10,gesture5,968,465,307,728
2025-04-03 17:38:10,gesture5,968,464,307,737
2025-04-03 17:38:10,gesture5,969,466,308,742
2025-04-03 17:38:10,gesture5,971,466,306,744
2025-04-03 17:38:10,gesture5,990,465,307,745
2025-04-03 17:38:10,gesture5,982,460,301,743
2025-04-03 17:38:10,gesture5,978,464,308,751
2025-04-03 17:38:11,gesture5,978,468,309,757
2025-04-03 17:38:11,gesture5,979,454,294,747
2025-04-03 17:38:11,gesture5,979,452,294,746
2025-04-03 17:38:11,gesture5,980,460,301,747
2025-04-03 17:38:11,gesture5,978,457,299,744
2025-04-03 17:38:11,gesture5,980,466,308,748
2025-04-03 17:38:11,gesture5,975,463,304,745
2025-04-03 17:38:11,gesture5,976,465,307,749
2025-04-03 17:38:11,gesture5,977,464,306,750
2025-04-03 17:38:11,gesture5,978,457,298,746
2025-04-03 17:38:11,gesture5,981,456,296,741
2025-04-03 17:38:11,gesture5,978,457,296,743
2025-04-03 17:38:11,gesture5,977,456,295,739
2025-04-03 17:38:11,gesture5,975,455,297,739
2025-04-03 17:38:11,gesture5,976,455,296,739
2025-04-03 17:38:11,gesture5,978,457,298,740
2025-04-03 17:38:11,gesture5,978,456,297,737
2025-04-03 17:38:11,gesture5,978,456,297,740
2025-04-03 17:38:11,gesture5,978,456,297,741
2025-04-03 17:38:12,gesture5,979,455,297,744
2025-04-03 17:38:12,gesture5,978,455,297,743
2025-04-03 17:38:12,gesture5,978,457,297,745
2025-04-03 17:38:12,gesture5,977,457,298,745
2025-04-03 17:38:12,gesture5,979,456,298,747
2025-04-03 17:38:12,gesture5,982,454,297,742
2025-04-03 17:38:12,gesture5,980,456,298,745
2025-04-03 17:38:12,gesture5,982,456,298,743
2025-04-03 17:38:12,gesture5,984,457,298,742
2025-04-03 17:38:12,gesture5,982,455,297,730
2025-04-03 17:38:12,gesture5,980,454,296,732
2025-04-03 17:38:12,gesture5,980,454,296,744
2025-04-03 17:38:12,gesture5,979,453,297,743
2025-04-03 17:38:12,gesture5,980,453,295,743
2025-04-03 17:38:12,gesture5,979,454,296,743
2025-04-03 17:38:12,gesture5,980,452,296,749
2025-04-03 17:38:12,gesture5,979,452,296,751
2025-04-03 17:38:12,gesture5,980,454,297,749
2025-04-03 17:38:12,gesture5,977,453,298,750
2025-04-03 17:38:12,gesture5,978,453,296,747
2025-04-03 17:38:13,gesture5,978,453,297,748
2025-04-03 17:38:13,gesture5,978,453,296,747
