Timestamp,Gesture,Sensor1,Sensor2,Sensor3,Sensor4
2025-04-03 20:33:07,gesture5,884,279,275,723
2025-04-03 20:33:07,gesture5,865,282,275,725
2025-04-03 20:33:07,gesture5,866,286,277,724
2025-04-03 20:33:07,gesture5,868,280,264,723
2025-04-03 20:33:07,gesture5,870,299,257,722
2025-04-03 20:33:07,gesture5,870,277,256,719
2025-04-03 20:33:07,gesture5,871,277,256,720
2025-04-03 20:33:07,gesture5,877,283,261,720
2025-04-03 20:33:07,gesture5,877,276,261,719
2025-04-03 20:33:07,gesture5,876,277,261,716
2025-04-03 20:33:07,gesture5,881,277,265,717
2025-04-03 20:33:07,gesture5,883,277,278,715
2025-04-03 20:33:08,gesture5,882,277,276,715
2025-04-03 20:33:08,gesture5,881,277,274,717
2025-04-03 20:33:08,gesture5,880,278,273,716
2025-04-03 20:33:08,gesture5,881,277,260,714
2025-04-03 20:33:08,gesture5,884,278,260,718
2025-04-03 20:33:08,gesture5,884,279,257,719
2025-04-03 20:33:08,gesture5,885,279,262,721
2025-04-03 20:33:08,gesture5,886,281,257,722
2025-04-03 20:33:08,gesture5,886,281,258,722
2025-04-03 20:33:08,gesture5,886,281,258,723
2025-04-03 20:33:08,gesture5,884,283,259,722
2025-04-03 20:33:08,gesture5,885,281,261,724
2025-04-03 20:33:08,gesture5,890,290,264,722
2025-04-03 20:33:08,gesture5,890,296,259,723
2025-04-03 20:33:08,gesture5,891,282,261,724
2025-04-03 20:33:08,gesture5,890,300,263,723
2025-04-03 20:33:08,gesture5,887,302,263,722
2025-04-03 20:33:08,gesture5,892,306,261,707
2025-04-03 20:33:09,gesture5,882,304,261,709
2025-04-03 20:33:09,gesture5,860,285,262,710
2025-04-03 20:33:09,gesture5,884,287,264,711
2025-04-03 20:33:09,gesture5,860,285,263,718
2025-04-03 20:33:09,gesture5,821,279,265,714
2025-04-03 20:33:09,gesture5,880,280,263,715
2025-04-03 20:33:09,gesture5,878,279,263,712
2025-04-03 20:33:09,gesture5,877,279,268,717
2025-04-03 20:33:09,gesture5,881,282,262,715
2025-04-03 20:33:09,gesture5,881,279,263,714
2025-04-03 20:33:09,gesture5,880,279,262,715
2025-04-03 20:33:09,gesture5,893,276,257,716
2025-04-03 20:33:09,gesture5,893,275,258,716
